Source Name	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics [location]	Characteristics [organism]	Term Source REF	Term Accession Number	Characteristics [organism part]	Term Source REF	Term Accession Number	Characteristics [time day]	Protocol REF	Term Source REF	Protocol REF	Term Source REF	Extract Name	Material Type	Protocol REF	Term Source REF	Labeled Extract Name	Label	Protocol REF	Term Source REF	Assay Name	Array Design REF	Term Source REF	Technology Type	Protocol REF	Term Source REF	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Term Source REF	Normalization Name	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	FactorValue [location]	FactorValue [time day]	FactorValue [treatment]
GSM1698008 1	Middle.LC.10d	Middle.LC.10d.3	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1698008 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1698008 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1698008	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1698008_090828-Rat230_2-09266B_sm3-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1698008_sample_table.txt norm	GSM1698008_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	10d	Lesion control(LC)
GSM1698007 1	Middle.LC.10d	Middle.LC.10d.2	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1698007 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1698007 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1698007	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1698007_090828-Rat230_2-09266B_sm2-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1698007_sample_table.txt norm	GSM1698007_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	10d	Lesion control(LC)
GSM1698006 1	Middle.LC.10d	Middle.LC.10d.1	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1698006 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1698006 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1698006	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1698006_100108-Rat230_2-09266E_SM1-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1698006_sample_table.txt norm	GSM1698006_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	10d	Lesion control(LC)
GSM1698005 1	Middle.LC.03d	Middle.LC.03d.3	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1698005 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1698005 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1698005	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1698005_090926-Rat230_2-09266C_sM3_3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1698005_sample_table.txt norm	GSM1698005_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	03d	Lesion control(LC)
GSM1698004 1	Middle.LC.03d	Middle.LC.03d.2	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1698004 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1698004 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1698004	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1698004_090926-Rat230_2-09266C_sM2_3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1698004_sample_table.txt norm	GSM1698004_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	03d	Lesion control(LC)
GSM1698003 1	Middle.LC.03d	Middle.LC.03d.1	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1698003 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1698003 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1698003	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1698003_090926-Rat230_2-09266C_sM1_3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1698003_sample_table.txt norm	GSM1698003_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	03d	Lesion control(LC)
GSM1698002 1	Middle.ET.03d	Middle.ET.03d.3	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1698002 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1698002 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1698002	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1698002_090729-Rat230_2-09266A_KM3-3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1698002_sample_table.txt norm	GSM1698002_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	03d	Empty tube(ET)
GSM1698001 1	Middle.ET.03d	Middle.ET.03d.2	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1698001 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1698001 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1698001	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1698001_090729-Rat230_2-09266A_KM2-3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1698001_sample_table.txt norm	GSM1698001_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	03d	Empty tube(ET)
GSM1698000 1	Middle.ET.03d	Middle.ET.03d.1	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1698000 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1698000 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1698000	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1698000_090729-Rat230_2-09266A_KM1-3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1698000_sample_table.txt norm	GSM1698000_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	03d	Empty tube(ET)
GSM1697999 1	Middle.NT3.90d	Middle.NT3.90d.3	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	90d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697999 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697999 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697999	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697999_091113-Rat230_2-09266D_dM3-90d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697999_sample_table.txt norm	GSM1697999_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	90d	NT3-chitosan(NT3)
GSM1697998 1	Middle.NT3.90d	Middle.NT3.90d.2	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	90d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697998 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697998 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697998	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697998_091113-Rat230_2-09266D_dM2-90d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697998_sample_table.txt norm	GSM1697998_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	90d	NT3-chitosan(NT3)
GSM1697997 1	Middle.NT3.90d	Middle.NT3.90d.1	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	90d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697997 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697997 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697997	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697997_091120-Rat230_2-09266D_dM1-90d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697997_sample_table.txt norm	GSM1697997_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	90d	NT3-chitosan(NT3)
GSM1697996 1	Middle.NT3.60d	Middle.NT3.60d.3	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	60d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697996 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697996 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697996	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697996_091113-Rat230_2-09266D_dM3-60d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697996_sample_table.txt norm	GSM1697996_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	60d	NT3-chitosan(NT3)
GSM1697995 1	Middle.NT3.60d	Middle.NT3.60d.2	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	60d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697995 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697995 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697995	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697995_091113-Rat230_2-09266D_dM2-60d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697995_sample_table.txt norm	GSM1697995_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	60d	NT3-chitosan(NT3)
GSM1697994 1	Middle.NT3.60d	Middle.NT3.60d.1	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	60d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697994 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697994 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697994	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697994_091113-Rat230_2-09266D_dM1-60d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697994_sample_table.txt norm	GSM1697994_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	60d	NT3-chitosan(NT3)
GSM1697993 1	Middle.NT3.30d	Middle.NT3.30d.3	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	30d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697993 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697993 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697993	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697993_090930-Rat230_2-09266C_dM3_30d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697993_sample_table.txt norm	GSM1697993_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	30d	NT3-chitosan(NT3)
GSM1697992 1	Middle.NT3.30d	Middle.NT3.30d.2	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	30d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697992 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697992 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697992	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697992_090930-Rat230_2-09266C_dM2_30d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697992_sample_table.txt norm	GSM1697992_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	30d	NT3-chitosan(NT3)
GSM1697991 1	Middle.NT3.30d	Middle.NT3.30d.1	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	30d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697991 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697991 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697991	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697991_090930-Rat230_2-09266C_dM1_30d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697991_sample_table.txt norm	GSM1697991_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	30d	NT3-chitosan(NT3)
GSM1697990 1	Middle.NT3.20d	Middle.NT3.20d.3	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	20d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697990 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697990 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697990	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697990_090929-Rat230_2-09266C_dM3_20d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697990_sample_table.txt norm	GSM1697990_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	20d	NT3-chitosan(NT3)
GSM1697989 1	Middle.NT3.20d	Middle.NT3.20d.2	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	20d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697989 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697989 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697989	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697989_090929-Rat230_2-09266C_dM2_20d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697989_sample_table.txt norm	GSM1697989_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	20d	NT3-chitosan(NT3)
GSM1697988 1	Middle.NT3.20d	Middle.NT3.20d.1	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	20d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697988 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697988 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697988	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697988_090929-Rat230_2-09266C_dM1_20d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697988_sample_table.txt norm	GSM1697988_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	20d	NT3-chitosan(NT3)
GSM1697987 1	Middle.NT3.10d	Middle.NT3.10d.3	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697987 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697987 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697987	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697987_090828-Rat230_2-09266B_dM3-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697987_sample_table.txt norm	GSM1697987_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	10d	NT3-chitosan(NT3)
GSM1697986 1	Middle.NT3.10d	Middle.NT3.10d.2	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697986 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697986 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697986	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697986_090828-Rat230_2-09266B_dM2-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697986_sample_table.txt norm	GSM1697986_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	10d	NT3-chitosan(NT3)
GSM1697985 1	Middle.NT3.10d	Middle.NT3.10d.1	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	10d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697985 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697985 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697985	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697985_090828-Rat230_2-09266B_dM1-10d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697985_sample_table.txt norm	GSM1697985_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	10d	NT3-chitosan(NT3)
GSM1697984 1	Middle.NT3.03d	Middle.NT3.03d.3	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697984 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697984 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697984	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697984_090926-Rat230_2-09266C_dM3_3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697984_sample_table.txt norm	GSM1697984_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	03d	NT3-chitosan(NT3)
GSM1697983 1	Middle.NT3.03d	Middle.NT3.03d.2	Middle region 5mm tissue	Rattus norvegicus	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10116	spinal cord	EFO	http://purl.obolibrary.org/obo/UBERON_0002240	03d	P-GSE69334-2	ArrayExpress	P-GSE69334-3	ArrayExpress	GSM1697983 extract 1	total RNA	P-GSE69334-4	ArrayExpress	GSM1697983 LE 1	biotin	P-GSE69334-5	ArrayExpress	GSM1697983	A-AFFY-43	ArrayExpress	array assay	P-GSE69334-6	ArrayExpress	GSM1697983_090926-Rat230_2-09266C_dM2_3d.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.raw.2.zip	P-GSE69334-1	ArrayExpress	GSM1697983_sample_table.txt norm	GSM1697983_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-69334/E-GEOD-69334.processed.1.zip	Middle region 5mm tissue	03d	NT3-chitosan(NT3)
